User Id,Datetime,Date,Time,Amount,Slot
547,08-10-2022 23:55,8/10/2022,11:49:00 AM,6771,S1
922,08-10-2022 23:58,8/10/2022,11:55:00 AM,20000,S1
202,08-10-2022 23:59,8/10/2022,11:58:00 AM,19195,S1
920,09-10-2022 0:27,8/10/2022,11:59:00 AM,5200,S1
476,09-10-2022 0:30,9/10/2022,12:27:00 PM,35000,S1
186,09-10-2022 0:42,9/10/2022,12:30:00 PM,5000,S1
541,09-10-2022 0:57,9/10/2022,12:42:00 PM,1000,S1
763,09-10-2022 0:58,9/10/2022,12:57:00 PM,3500,S1
634,09-10-2022 0:58,9/10/2022,12:58:00 PM,288756,S1
435,09-10-2022 1:00,9/10/2022,12:58:00 PM,2100,S1
855,09-10-2022 1:08,9/10/2022,1:00:00 AM,5000,S1
547,09-10-2022 1:37,9/10/2022,1:08:00 AM,36921,S1
824,09-10-2022 1:50,9/10/2022,1:37:00 AM,3500,S1
786,09-10-2022 2:06,9/10/2022,1:50:00 AM,67000,S1
788,09-10-2022 2:07,9/10/2022,2:06:00 AM,27797,S1
884,09-10-2022 2:20,9/10/2022,2:07:00 AM,53500,S1
421,09-10-2022 3:00,9/10/2022,2:20:00 AM,6200,S1
549,09-10-2022 3:03,9/10/2022,3:00:00 AM,13213,S1
804,09-10-2022 3:23,9/10/2022,3:03:00 AM,250,S1
688,09-10-2022 3:31,9/10/2022,3:23:00 AM,57093,S1
819,09-10-2022 3:35,9/10/2022,3:31:00 AM,5500,S1
745,09-10-2022 3:43,9/10/2022,3:35:00 AM,118000,S1
114,09-10-2022 3:54,9/10/2022,3:43:00 AM,25000,S1
378,09-10-2022 4:06,9/10/2022,3:54:00 AM,3000,S1
412,09-10-2022 4:14,9/10/2022,4:06:00 AM,4200,S1
934,09-10-2022 4:30,9/10/2022,4:14:00 AM,500,S1
888,09-10-2022 4:49,9/10/2022,4:30:00 AM,975,S1
502,09-10-2022 4:53,9/10/2022,4:49:00 AM,7300,S1
31,09-10-2022 5:11,9/10/2022,4:53:00 AM,1822,S1
2,09-10-2022 5:23,9/10/2022,5:11:00 AM,11400,S1
852,09-10-2022 5:26,9/10/2022,5:23:00 AM,873,S1
440,09-10-2022 5:37,9/10/2022,5:26:00 AM,5000,S1
245,09-10-2022 5:44,9/10/2022,5:37:00 AM,126000,S1
502,09-10-2022 5:50,9/10/2022,5:44:00 AM,6000,S1
336,09-10-2022 6:10,9/10/2022,5:50:00 AM,33545,S1
784,09-10-2022 6:14,9/10/2022,6:10:00 AM,1500,S1
828,09-10-2022 6:16,9/10/2022,6:14:00 AM,6000,S1
625,09-10-2022 6:37,9/10/2022,6:16:00 AM,16406,S1
47,09-10-2022 6:48,9/10/2022,6:37:00 AM,2300,S1
731,09-10-2022 7:09,9/10/2022,6:48:00 AM,10000,S1
39,09-10-2022 7:23,9/10/2022,7:09:00 AM,15817,S1
845,09-10-2022 7:28,9/10/2022,7:23:00 AM,21000,S1
972,09-10-2022 7:55,9/10/2022,7:28:00 AM,500,S1
16,09-10-2022 7:56,9/10/2022,7:55:00 AM,5191,S1
226,09-10-2022 8:02,9/10/2022,7:56:00 AM,412,S1
11,09-10-2022 8:47,9/10/2022,8:02:00 AM,6500,S1
852,09-10-2022 8:53,9/10/2022,8:47:00 AM,13150,S1
421,09-10-2022 9:07,9/10/2022,8:53:00 AM,22100,S1
785,09-10-2022 9:14,9/10/2022,9:07:00 AM,153000,S1
296,09-10-2022 9:47,9/10/2022,9:14:00 AM,11900,S1
889,09-10-2022 9:48,9/10/2022,9:47:00 AM,5000,S1
202,09-10-2022 9:51,9/10/2022,9:48:00 AM,15000,S1
845,09-10-2022 10:02,9/10/2022,9:51:00 AM,23190,S1
187,09-10-2022 10:02,9/10/2022,10:02:00 AM,10000,S1
980,09-10-2022 10:06,9/10/2022,10:02:00 AM,2600,S1
442,09-10-2022 10:39,9/10/2022,10:06:00 AM,21308,S1
836,09-10-2022 10:41,9/10/2022,10:39:00 AM,10000,S1
435,09-10-2022 10:58,9/10/2022,10:41:00 AM,500,S1
664,09-10-2022 11:22,9/10/2022,10:58:00 AM,4500,S1
5,09-10-2022 11:22,9/10/2022,11:22:00 AM,1500,S1
114,09-10-2022 11:30,9/10/2022,11:22:00 AM,10000,S1
795,09-10-2022 11:35,9/10/2022,11:30:00 AM,2500,S1
159,09-10-2022 11:39,9/10/2022,11:35:00 AM,15000,S1
294,09-10-2022 11:42,9/10/2022,11:39:00 AM,128872,S1
565,09-10-2022 12:04,9/10/2022,11:42:00 AM,1500,S1
464,09-10-2022 12:17,9/10/2022,12:04:00 PM,144162,S1
267,09-10-2022 12:19,9/10/2022,12:17:00 PM,12021,S1
980,09-10-2022 12:28,9/10/2022,12:19:00 PM,1050,S1
78,09-10-2022 12:29,9/10/2022,12:28:00 PM,52500,S1
82,09-10-2022 12:36,9/10/2022,12:29:00 PM,10000,S1
18,09-10-2022 13:05,9/10/2022,12:36:00 PM,1000,S1
633,09-10-2022 13:31,9/10/2022,1:05:00 AM,5098,S1
824,09-10-2022 13:32,9/10/2022,1:31:00 AM,4600,S1
412,09-10-2022 13:35,9/10/2022,1:32:00 AM,2000,S1
972,09-10-2022 13:49,9/10/2022,1:35:00 AM,1800,S1
146,09-10-2022 13:56,9/10/2022,1:49:00 AM,17500,S1
786,09-10-2022 14:20,9/10/2022,1:56:00 AM,80760,S1
944,09-10-2022 14:23,9/10/2022,2:20:00 AM,1000,S1
470,09-10-2022 14:30,9/10/2022,2:23:00 AM,3541,S1
920,09-10-2022 14:31,9/10/2022,2:30:00 AM,18900,S1
850,09-10-2022 14:33,9/10/2022,2:31:00 AM,16276,S1
637,09-10-2022 14:47,9/10/2022,2:33:00 AM,13500,S1
448,09-10-2022 14:49,9/10/2022,2:47:00 AM,16000,S1
97,09-10-2022 14:52,9/10/2022,2:49:00 AM,21000,S1
168,09-10-2022 14:55,9/10/2022,2:52:00 AM,1700,S1
946,09-10-2022 15:04,9/10/2022,2:55:00 AM,18000,S1
480,09-10-2022 15:10,9/10/2022,3:04:00 AM,4330,S1
162,09-10-2022 15:19,9/10/2022,3:10:00 AM,75000,S1
384,09-10-2022 15:25,9/10/2022,3:19:00 AM,3500,S1
471,09-10-2022 15:37,9/10/2022,3:25:00 AM,36000,S1
415,09-10-2022 16:04,9/10/2022,3:37:00 AM,700000,S1
71,09-10-2022 16:33,9/10/2022,4:04:00 AM,500,S1
795,09-10-2022 16:45,9/10/2022,4:33:00 AM,2000,S1
731,09-10-2022 16:50,9/10/2022,4:45:00 AM,12000,S1
972,09-10-2022 16:57,9/10/2022,4:50:00 AM,500,S1
693,09-10-2022 17:22,9/10/2022,4:57:00 AM,42527,S1
805,09-10-2022 17:24,9/10/2022,5:22:00 AM,468,S1
421,09-10-2022 17:36,9/10/2022,5:24:00 AM,27500,S1
667,09-10-2022 18:19,9/10/2022,5:36:00 AM,6072,S1
829,09-10-2022 18:24,9/10/2022,6:19:00 AM,11000,S1
164,09-10-2022 18:25,9/10/2022,6:24:00 AM,4900,S1
745,09-10-2022 18:56,9/10/2022,6:25:00 AM,6000,S1
421,09-10-2022 18:56,9/10/2022,6:56:00 AM,3200,S1
125,09-10-2022 18:58,9/10/2022,6:56:00 AM,700,S1
754,09-10-2022 19:17,9/10/2022,6:58:00 AM,14922,S1
373,09-10-2022 19:28,9/10/2022,7:17:00 AM,10100,S1
659,09-10-2022 19:48,9/10/2022,7:28:00 AM,5000,S1
309,09-10-2022 19:52,9/10/2022,7:48:00 AM,4000,S1
75,09-10-2022 19:57,9/10/2022,7:52:00 AM,5000,S1
477,09-10-2022 19:59,9/10/2022,7:57:00 AM,20000,S1
16,09-10-2022 20:10,9/10/2022,7:59:00 AM,10200,S1
12,09-10-2022 20:17,9/10/2022,8:10:00 AM,480,S1
125,09-10-2022 20:53,9/10/2022,8:17:00 AM,500,S1
157,09-10-2022 21:01,9/10/2022,8:53:00 AM,1100,S1
82,09-10-2022 21:07,9/10/2022,9:01:00 AM,24000,S1
16,09-10-2022 21:08,9/10/2022,9:07:00 AM,5000,S1
666,09-10-2022 21:19,9/10/2022,9:08:00 AM,3000,S1
112,09-10-2022 21:32,9/10/2022,9:19:00 AM,33896,S1
836,09-10-2022 21:33,9/10/2022,9:32:00 AM,20000,S1
448,09-10-2022 21:38,9/10/2022,9:33:00 AM,13600,S1
916,09-10-2022 21:44,9/10/2022,9:38:00 AM,1944,S1
989,09-10-2022 21:55,9/10/2022,9:44:00 AM,95000,S1
190,09-10-2022 21:57,9/10/2022,9:55:00 AM,7256,S1
796,09-10-2022 22:07,9/10/2022,9:57:00 AM,5000,S1
934,09-10-2022 22:08,9/10/2022,10:07:00 AM,1000,S1
167,09-10-2022 22:31,9/10/2022,10:08:00 AM,3000,S1
836,09-10-2022 22:34,9/10/2022,10:31:00 AM,8000,S1
408,09-10-2022 22:39,9/10/2022,10:34:00 AM,19000,S1
47,09-10-2022 22:41,9/10/2022,10:39:00 AM,1990,S1
262,09-10-2022 22:56,9/10/2022,10:41:00 AM,500,S1
852,09-10-2022 23:19,9/10/2022,10:56:00 AM,6150,S1
985,09-10-2022 23:41,9/10/2022,11:19:00 AM,5000,S1
852,09-10-2022 23:49,9/10/2022,11:41:00 AM,1445,S1
581,09-10-2022 23:55,9/10/2022,11:49:00 AM,12646,S1
407,09-10-2022 23:56,9/10/2022,11:55:00 AM,4000,S1
60,10-10-2022 0:23,9/10/2022,11:56:00 AM,10000,S1
167,10-10-2022 0:46,10/10/2022,12:23:00 PM,3499,S1
936,10-10-2022 0:47,10/10/2022,12:46:00 PM,4974,S1
795,10-10-2022 0:59,10/10/2022,12:47:00 PM,1000,S1
5,10-10-2022 0:59,10/10/2022,12:59:00 PM,4200,S1
421,10-10-2022 1:21,10/10/2022,12:59:00 PM,15100,S1
634,10-10-2022 1:22,10/10/2022,1:21:00 AM,259116,S1
922,10-10-2022 1:40,10/10/2022,1:22:00 AM,60000,S1
790,10-10-2022 1:50,10/10/2022,1:40:00 AM,4500,S1
164,10-10-2022 1:54,10/10/2022,1:50:00 AM,1400,S1
421,10-10-2022 2:00,10/10/2022,1:54:00 AM,5700,S1
390,10-10-2022 2:07,10/10/2022,2:00:00 AM,20000,S1
422,10-10-2022 2:16,10/10/2022,2:07:00 AM,14800,S1
856,10-10-2022 2:22,10/10/2022,2:16:00 AM,21000,S1
97,10-10-2022 2:27,10/10/2022,2:22:00 AM,4000,S1
12,10-10-2022 2:43,10/10/2022,2:27:00 AM,805,S1
47,10-10-2022 2:47,10/10/2022,2:43:00 AM,2000,S1
157,10-10-2022 2:52,10/10/2022,2:47:00 AM,22222,S1
749,10-10-2022 2:55,10/10/2022,2:52:00 AM,10000,S1
634,10-10-2022 2:56,10/10/2022,2:55:00 AM,199043,S1
821,10-10-2022 2:58,10/10/2022,2:56:00 AM,3000,S1
987,10-10-2022 3:13,10/10/2022,2:58:00 AM,4000,S1
922,10-10-2022 3:42,10/10/2022,3:13:00 AM,20000,S1
448,10-10-2022 4:08,10/10/2022,3:42:00 AM,37000,S1
502,10-10-2022 4:11,10/10/2022,4:08:00 AM,6114,S1
422,10-10-2022 4:19,10/10/2022,4:11:00 AM,10000,S1
912,10-10-2022 4:19,10/10/2022,4:19:00 AM,688,S1
829,10-10-2022 4:19,10/10/2022,4:19:00 AM,11000,S1
183,10-10-2022 4:24,10/10/2022,4:19:00 AM,9092,S1
836,10-10-2022 4:38,10/10/2022,4:24:00 AM,10000,S1
852,10-10-2022 5:17,10/10/2022,4:38:00 AM,1603,S1
828,10-10-2022 5:24,10/10/2022,5:17:00 AM,8999,S1
352,10-10-2022 5:30,10/10/2022,5:24:00 AM,12000,S1
653,10-10-2022 5:41,10/10/2022,5:30:00 AM,38750,S1
649,10-10-2022 5:51,10/10/2022,5:41:00 AM,1000,S1
760,10-10-2022 5:53,10/10/2022,5:51:00 AM,8400,S1
852,10-10-2022 5:55,10/10/2022,5:53:00 AM,2892,S1
934,10-10-2022 6:09,10/10/2022,5:55:00 AM,1500,S1
208,10-10-2022 6:16,10/10/2022,6:09:00 AM,10928,S1
412,10-10-2022 6:34,10/10/2022,6:16:00 AM,1400,S1
365,10-10-2022 7:13,10/10/2022,6:34:00 AM,52818,S1
748,10-10-2022 7:13,10/10/2022,7:13:00 AM,40000,S1
47,10-10-2022 7:30,10/10/2022,7:13:00 AM,1111,S1
634,10-10-2022 7:41,10/10/2022,7:30:00 AM,306329,S1
536,10-10-2022 7:44,10/10/2022,7:41:00 AM,1100,S1
796,10-10-2022 7:44,10/10/2022,7:44:00 AM,14000,S1
601,10-10-2022 8:03,10/10/2022,7:44:00 AM,240000,S1
804,10-10-2022 8:05,10/10/2022,8:03:00 AM,7394,S1
344,10-10-2022 8:09,10/10/2022,8:05:00 AM,150000,S1
852,10-10-2022 8:22,10/10/2022,8:09:00 AM,7150,S1
421,10-10-2022 8:23,10/10/2022,8:22:00 AM,20500,S1
377,10-10-2022 8:27,10/10/2022,8:23:00 AM,15000,S1
11,10-10-2022 8:30,10/10/2022,8:27:00 AM,5000,S1
397,10-10-2022 8:50,10/10/2022,8:30:00 AM,1500,S1
802,10-10-2022 9:00,10/10/2022,8:50:00 AM,39000,S1
509,10-10-2022 9:21,10/10/2022,9:00:00 AM,5000,S1
448,10-10-2022 9:38,10/10/2022,9:21:00 AM,38200,S1
625,10-10-2022 9:50,10/10/2022,9:38:00 AM,30000,S1
407,10-10-2022 10:18,10/10/2022,9:50:00 AM,2600,S1
47,10-10-2022 10:19,10/10/2022,10:18:00 AM,3000,S1
536,10-10-2022 10:19,10/10/2022,10:19:00 AM,4300,S1
754,10-10-2022 10:30,10/10/2022,10:19:00 AM,686,S1
790,10-10-2022 10:31,10/10/2022,10:30:00 AM,4300,S1
464,10-10-2022 10:36,10/10/2022,10:31:00 AM,13000,S1
553,10-10-2022 10:53,10/10/2022,10:36:00 AM,6000,S1
612,10-10-2022 10:57,10/10/2022,10:53:00 AM,10000,S1
187,10-10-2022 11:03,10/10/2022,10:57:00 AM,100,S1
521,10-10-2022 11:07,10/10/2022,11:03:00 AM,7500,S1
74,10-10-2022 11:07,10/10/2022,11:07:00 AM,9889,S1
723,10-10-2022 11:16,10/10/2022,11:07:00 AM,4600,S1
795,10-10-2022 11:26,10/10/2022,11:16:00 AM,5000,S1
226,10-10-2022 11:38,10/10/2022,11:26:00 AM,1259,S1
604,10-10-2022 11:51,10/10/2022,11:38:00 AM,5000,S1
920,10-10-2022 12:16,10/10/2022,11:51:00 AM,110950,S1
159,10-10-2022 12:48,10/10/2022,12:16:00 PM,8528,S1
157,10-10-2022 13:03,10/10/2022,12:48:00 PM,21111,S1
497,10-10-2022 13:07,10/10/2022,1:03:00 AM,15793,S1
666,10-10-2022 13:32,10/10/2022,1:07:00 AM,2000,S1
826,10-10-2022 13:55,10/10/2022,1:32:00 AM,369,S1
112,10-10-2022 14:02,10/10/2022,1:55:00 AM,2116,S1
351,10-10-2022 14:47,10/10/2022,2:02:00 AM,7104,S1
980,10-10-2022 14:55,10/10/2022,2:47:00 AM,5000,S1
440,10-10-2022 15:06,10/10/2022,2:55:00 AM,2200,S1
60,10-10-2022 15:15,10/10/2022,3:06:00 AM,7000,S1
927,10-10-2022 15:19,10/10/2022,3:15:00 AM,9500,S1
637,10-10-2022 15:43,10/10/2022,3:19:00 AM,12000,S1
483,10-10-2022 15:43,10/10/2022,3:43:00 AM,2903,S1
508,10-10-2022 15:58,10/10/2022,3:43:00 AM,50000,S1
474,10-10-2022 16:05,10/10/2022,3:58:00 AM,4000,S1
691,10-10-2022 16:10,10/10/2022,4:05:00 AM,910,S1
547,10-10-2022 16:13,10/10/2022,4:10:00 AM,4000,S1
541,10-10-2022 16:32,10/10/2022,4:13:00 AM,1000,S1
162,10-10-2022 16:35,10/10/2022,4:32:00 AM,90000,S1
244,10-10-2022 16:38,10/10/2022,4:35:00 AM,4000,S1
915,10-10-2022 16:56,10/10/2022,4:38:00 AM,45000,S1
125,10-10-2022 17:11,10/10/2022,4:56:00 AM,1000,S1
565,10-10-2022 17:18,10/10/2022,5:11:00 AM,650,S1
377,10-10-2022 17:23,10/10/2022,5:18:00 AM,15000,S1
162,10-10-2022 17:39,10/10/2022,5:23:00 AM,50000,S1
907,10-10-2022 18:02,10/10/2022,5:39:00 AM,1258,S1
16,10-10-2022 18:09,10/10/2022,6:02:00 AM,7500,S1
261,10-10-2022 18:22,10/10/2022,6:09:00 AM,2500,S1
497,10-10-2022 18:28,10/10/2022,6:22:00 AM,17374,S1
64,10-10-2022 18:40,10/10/2022,6:28:00 AM,2000,S1
185,10-10-2022 18:42,10/10/2022,6:40:00 AM,1023,S1
796,10-10-2022 19:01,10/10/2022,6:42:00 AM,7000,S1
390,10-10-2022 19:19,10/10/2022,7:01:00 AM,19000,S1
422,10-10-2022 19:21,10/10/2022,7:19:00 AM,10000,S1
548,10-10-2022 19:28,10/10/2022,7:21:00 AM,1000,S1
33,10-10-2022 19:30,10/10/2022,7:28:00 AM,7000,S1
654,10-10-2022 19:30,10/10/2022,7:30:00 AM,5210,S1
972,10-10-2022 19:30,10/10/2022,7:30:00 AM,500,S1
78,10-10-2022 19:32,10/10/2022,7:30:00 AM,25000,S1
2,10-10-2022 19:38,10/10/2022,7:32:00 AM,42000,S1
93,10-10-2022 20:02,10/10/2022,7:38:00 AM,10100,S1
142,10-10-2022 20:13,10/10/2022,8:02:00 AM,42500,S1
663,10-10-2022 20:19,10/10/2022,8:13:00 AM,2471,S1
657,10-10-2022 20:29,10/10/2022,8:19:00 AM,8400,S1
852,10-10-2022 20:34,10/10/2022,8:29:00 AM,8700,S1
565,10-10-2022 20:36,10/10/2022,8:34:00 AM,20000,S1
751,10-10-2022 20:36,10/10/2022,8:36:00 AM,1003,S1
47,10-10-2022 20:45,10/10/2022,8:36:00 AM,5900,S1
565,10-10-2022 20:52,10/10/2022,8:45:00 AM,2000,S1
637,10-10-2022 20:53,10/10/2022,8:52:00 AM,10500,S1
344,10-10-2022 20:56,10/10/2022,8:53:00 AM,60000,S1
852,10-10-2022 21:00,10/10/2022,8:56:00 AM,3902,S1
518,10-10-2022 21:56,10/10/2022,9:00:00 AM,6400,S1
187,10-10-2022 21:57,10/10/2022,9:56:00 AM,416,S1
114,10-10-2022 22:05,10/10/2022,9:57:00 AM,7000,S1
634,10-10-2022 22:19,10/10/2022,10:05:00 AM,268398,S1
318,10-10-2022 22:38,10/10/2022,10:19:00 AM,4000,S1
460,10-10-2022 22:38,10/10/2022,10:38:00 AM,138000,S1
660,10-10-2022 22:51,10/10/2022,10:38:00 AM,1000,S1
185,10-10-2022 23:08,10/10/2022,10:51:00 AM,1402,S1
148,10-10-2022 23:09,10/10/2022,11:08:00 AM,15000,S1
201,10-10-2022 23:10,10/10/2022,11:09:00 AM,13275,S1
380,10-10-2022 23:20,10/10/2022,11:10:00 AM,7000,S1
548,10-10-2022 23:48,10/10/2022,11:20:00 AM,700,S1
353,11-10-2022 0:03,10/10/2022,11:48:00 AM,4285,S1
407,11-10-2022 0:11,11/10/2022,12:03:00 PM,15000,S1
194,11-10-2022 0:14,11/10/2022,12:11:00 PM,15000,S1
583,11-10-2022 0:28,11/10/2022,12:14:00 PM,4000,S1
699,11-10-2022 0:46,11/10/2022,12:28:00 PM,2000,S1
763,11-10-2022 1:15,11/10/2022,12:46:00 PM,1500,S1
162,11-10-2022 1:46,11/10/2022,1:15:00 AM,95000,S1
162,11-10-2022 2:02,11/10/2022,1:46:00 AM,115000,S1
861,11-10-2022 2:26,11/10/2022,2:02:00 AM,90000,S1
518,11-10-2022 2:29,11/10/2022,2:26:00 AM,1400,S1
654,11-10-2022 2:44,11/10/2022,2:29:00 AM,311,S1
82,11-10-2022 3:01,11/10/2022,2:44:00 AM,23500,S1
99,11-10-2022 3:03,11/10/2022,3:01:00 AM,320263,S1
587,11-10-2022 3:14,11/10/2022,3:03:00 AM,160000,S1
263,11-10-2022 3:35,11/10/2022,3:14:00 AM,9899,S1
11,11-10-2022 3:45,11/10/2022,3:35:00 AM,3000,S1
920,11-10-2022 3:49,11/10/2022,3:45:00 AM,44300,S1
754,11-10-2022 4:01,11/10/2022,3:49:00 AM,3545,S1
663,11-10-2022 4:44,11/10/2022,4:01:00 AM,3977,S1
795,11-10-2022 4:47,11/10/2022,4:44:00 AM,2000,S1
972,11-10-2022 5:15,11/10/2022,4:47:00 AM,5500,S1
625,11-10-2022 5:29,11/10/2022,5:15:00 AM,39000,S1
649,11-10-2022 5:43,11/10/2022,5:29:00 AM,1500,S1
104,11-10-2022 5:50,11/10/2022,5:43:00 AM,6000,S1
634,11-10-2022 5:57,11/10/2022,5:50:00 AM,267362,S1
599,11-10-2022 5:58,11/10/2022,5:57:00 AM,8800,S1
931,11-10-2022 6:03,11/10/2022,5:58:00 AM,20000,S1
50,11-10-2022 6:08,11/10/2022,6:03:00 AM,3000,S1
634,11-10-2022 6:27,11/10/2022,6:08:00 AM,272398,S1
725,11-10-2022 6:32,11/10/2022,6:27:00 AM,20000,S1
132,11-10-2022 6:42,11/10/2022,6:32:00 AM,11083,S1
373,11-10-2022 6:57,11/10/2022,6:42:00 AM,7500,S1
518,11-10-2022 7:11,11/10/2022,6:57:00 AM,125,S1
574,11-10-2022 7:48,11/10/2022,7:11:00 AM,11600,S1
421,11-10-2022 7:51,11/10/2022,7:48:00 AM,5100,S1
415,11-10-2022 8:07,11/10/2022,7:51:00 AM,68361,S1
980,11-10-2022 8:07,11/10/2022,8:07:00 AM,5000,S1
365,11-10-2022 8:28,11/10/2022,8:07:00 AM,30464,S1
907,11-10-2022 8:50,11/10/2022,8:28:00 AM,336,S1
517,11-10-2022 8:54,11/10/2022,8:50:00 AM,10769,S1
773,11-10-2022 9:27,11/10/2022,8:54:00 AM,8594,S1
559,11-10-2022 9:36,11/10/2022,9:27:00 AM,80000,S1
218,11-10-2022 9:43,11/10/2022,9:36:00 AM,25000,S1
796,11-10-2022 9:44,11/10/2022,9:43:00 AM,11500,S1
60,11-10-2022 9:58,11/10/2022,9:44:00 AM,20000,S1
47,11-10-2022 10:03,11/10/2022,9:58:00 AM,8100,S1
822,11-10-2022 10:04,11/10/2022,10:03:00 AM,12225,S1
314,11-10-2022 10:14,11/10/2022,10:04:00 AM,5000,S1
82,11-10-2022 10:50,11/10/2022,10:14:00 AM,1700,S1
628,11-10-2022 11:04,11/10/2022,10:50:00 AM,9999,S1
401,11-10-2022 11:09,11/10/2022,11:04:00 AM,8000,S1
234,11-10-2022 11:09,11/10/2022,11:09:00 AM,4200,S1
421,11-10-2022 11:35,11/10/2022,11:09:00 AM,10000,S1
797,11-10-2022 11:47,11/10/2022,11:35:00 AM,4000,S1
39,11-10-2022 11:51,11/10/2022,11:47:00 AM,40000,S1
222,11-10-2022 12:17,11/10/2022,11:51:00 AM,8034,S1
944,11-10-2022 12:18,11/10/2022,12:17:00 PM,1600,S1
164,11-10-2022 12:41,11/10/2022,12:18:00 PM,110,S1
987,11-10-2022 12:42,11/10/2022,12:41:00 PM,10000,S1
663,11-10-2022 13:02,11/10/2022,12:42:00 PM,6536,S1
795,11-10-2022 13:07,11/10/2022,1:02:00 AM,6000,S1
162,11-10-2022 13:23,11/10/2022,1:07:00 AM,105000,S1
377,11-10-2022 13:24,11/10/2022,1:23:00 AM,3850,S1
980,11-10-2022 14:13,11/10/2022,1:24:00 AM,2250,S1
78,11-10-2022 14:23,11/10/2022,2:13:00 AM,18900,S1
542,11-10-2022 14:31,11/10/2022,2:23:00 AM,150,S1
653,11-10-2022 14:36,11/10/2022,2:31:00 AM,21000,S1
907,11-10-2022 14:42,11/10/2022,2:36:00 AM,1834,S1
471,11-10-2022 14:54,11/10/2022,2:42:00 AM,9404,S1
784,11-10-2022 15:14,11/10/2022,2:54:00 AM,6000,S1
628,11-10-2022 15:29,11/10/2022,3:14:00 AM,4167,S1
922,11-10-2022 15:56,11/10/2022,3:29:00 AM,2000,S1
193,11-10-2022 16:09,11/10/2022,3:56:00 AM,40000,S1
985,11-10-2022 16:19,11/10/2022,4:09:00 AM,4000,S1
299,11-10-2022 16:27,11/10/2022,4:19:00 AM,4000,S1
843,11-10-2022 16:28,11/10/2022,4:27:00 AM,2000,S1
565,11-10-2022 16:34,11/10/2022,4:28:00 AM,125,S1
474,11-10-2022 16:56,11/10/2022,4:34:00 AM,41000,S1
60,11-10-2022 17:03,11/10/2022,4:56:00 AM,13000,S1
194,11-10-2022 17:14,11/10/2022,5:03:00 AM,20000,S1
856,11-10-2022 17:32,11/10/2022,5:14:00 AM,10000,S1
672,11-10-2022 17:49,11/10/2022,5:32:00 AM,22500,S1
133,11-10-2022 17:50,11/10/2022,5:49:00 AM,6000,S1
204,11-10-2022 17:52,11/10/2022,5:50:00 AM,4997,S1
421,11-10-2022 18:20,11/10/2022,5:52:00 AM,6600,S1
309,11-10-2022 18:30,11/10/2022,6:20:00 AM,3000,S1
907,11-10-2022 19:03,11/10/2022,6:30:00 AM,1886,S1
980,11-10-2022 19:15,11/10/2022,7:03:00 AM,4300,S1
836,11-10-2022 19:17,11/10/2022,7:15:00 AM,15000,S1
581,11-10-2022 19:22,11/10/2022,7:17:00 AM,54285,S1
760,11-10-2022 19:24,11/10/2022,7:22:00 AM,12250,S1
580,11-10-2022 19:43,11/10/2022,7:24:00 AM,8225,S1
31,11-10-2022 19:59,11/10/2022,7:43:00 AM,943,S1
972,11-10-2022 20:19,11/10/2022,7:59:00 AM,1000,S1
2,11-10-2022 20:23,11/10/2022,8:19:00 AM,120000,S1
39,11-10-2022 20:33,11/10/2022,8:23:00 AM,15500,S1
663,11-10-2022 20:36,11/10/2022,8:33:00 AM,11717,S1
196,11-10-2022 21:10,11/10/2022,8:36:00 AM,15000,S1
411,11-10-2022 21:11,11/10/2022,9:10:00 AM,290000,S1
422,11-10-2022 21:29,11/10/2022,9:11:00 AM,5000,S1
12,11-10-2022 21:31,11/10/2022,9:29:00 AM,650,S1
559,11-10-2022 21:48,11/10/2022,9:31:00 AM,3000,S1
47,11-10-2022 21:50,11/10/2022,9:48:00 AM,2633,S1
944,11-10-2022 22:11,11/10/2022,9:50:00 AM,1500,S1
962,11-10-2022 22:19,11/10/2022,10:11:00 AM,8945,S1
179,11-10-2022 22:39,11/10/2022,10:19:00 AM,70000,S1
32,11-10-2022 22:41,11/10/2022,10:39:00 AM,300,S1
618,11-10-2022 22:47,11/10/2022,10:41:00 AM,15000,S1
819,11-10-2022 22:56,11/10/2022,10:47:00 AM,11000,S1
936,11-10-2022 23:14,11/10/2022,10:56:00 AM,5206,S1
157,11-10-2022 23:18,11/10/2022,11:14:00 AM,24444,S1
51,11-10-2022 23:28,11/10/2022,11:18:00 AM,17900,S1
502,11-10-2022 23:32,11/10/2022,11:28:00 AM,6050,S1
920,12-10-2022 0:23,11/10/2022,11:32:00 AM,9500,S1
518,12-10-2022 0:24,12/10/2022,12:23:00 PM,100,S1
850,12-10-2022 0:34,12/10/2022,12:24:00 PM,35000,S1
448,12-10-2022 0:46,12/10/2022,12:34:00 PM,39000,S1
16,12-10-2022 0:48,12/10/2022,12:46:00 PM,11365,S1
493,12-10-2022 0:52,12/10/2022,12:48:00 PM,68500,S1
240,12-10-2022 1:03,12/10/2022,12:52:00 PM,4000,S1
11,12-10-2022 1:07,12/10/2022,1:03:00 AM,2500,S1
99,12-10-2022 1:23,12/10/2022,1:07:00 AM,462661,S1
654,12-10-2022 1:51,12/10/2022,1:23:00 AM,7881,S1
47,12-10-2022 1:55,12/10/2022,1:51:00 AM,1882,S1
795,12-10-2022 1:59,12/10/2022,1:55:00 AM,2600,S1
313,12-10-2022 2:05,12/10/2022,1:59:00 AM,3000,S1
77,12-10-2022 2:10,12/10/2022,2:05:00 AM,15000,S1
